94 -3.9769e+00 -5.5401e+00 -2.6910e+00 -9.5197e+00 -6.2480e+00 -9.6103e+00 1.8184e+01 1.9466e+01 1.5459e+01 1.7002e+01 1.6526e+01 1.6620e+01
95 -8.8776e+00 -9.1522e+00 -8.9248e+00 -8.8661e+00 -7.9682e+00 -9.3755e+00 1.9444e+01 1.7024e+01 1.1879e+01 1.7456e+01 1.6492e+01 1.6205e+01
96 -8.4184e+00 -7.9793e+00 -7.3019e+00 -9.7287e+00 -9.7488e+00 -8.6367e+00 1.8169e+01 1.9350e+01 1.4948e+01 1.5914e+01 1.5994e+01 1.7433e+01
97 -9.7276e+00 -7.2539e+00 -9.2514e+00 -7.9920e+00 -8.7803e+00 -9.6462e+00 1.8777e+01 1.8074e+01 1.2720e+01 1.6595e+01 1.9142e+01 1.7317e+01
98 -8.4411e+00 -5.6839e+00 -8.0417e+00 -8.2327e+00 -8.9540e+00 -8.9777e+00 1.7892e+01 1.9499e+01 1.2508e+01 1.6368e+01 1.7394e+01 1.6697e+01
99 -7.7489e+00 -7.4178e+00 -9.3927e+00 -8.0501e+00 -8.5825e+00 -9.1535e+00 1.7747e+01 1.8634e+01 1.7489e+01 1.3188e+01 1.8795e+01 1.5029e+01
100 -7.4669e+00 -8.5210e+00 -7.8930e+00 -7.8467e+00 -9.7506e+00 -8.8398e+00 1.9123e+01 1.3529e+01 1.4244e+01 1.5390e+01 1.3074e+01 1.3154e+01
101 -7.0142e+00 -9.2680e+00 -8.9495e+00 -9.4535e+00 -7.7770e+00 -9.5473e+00 1.8250e+01 1.9409e+01 1.4395e+01 1.7995e+01 1.5894e+01 1.6477e+01
102 -8.9611e+00 -7.0186e+00 -9.3331e+00 -9.7329e+00 -9.5958e+00 -9.7522e+00 1.9179e+01 1.8249e+01 1.2444e+01 1.5431e+01 1.6077e+01 1.7235e+01
103 -9.5148e+00 -9.1867e+00 -8.1542e+00 -7.0064e+00 -7.9182e+00 -7.9781e+00 1.8190e+01 1.9030e+01 1.2141e+01 1.6738e+01 1.5453e+01 1.4679e+01
